PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
6,LC0,-,mortality:acute,1.41,mg/L,static,-,snail,ECOTOX,ECOTOX Details
-1,LC0,-,mortality:acute,62.5,ppm,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,0.0014,mg/L,static,-,blackfly,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,6.43,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,5.4,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,0.0009,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,1.62,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,2.77,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,1.32,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,19.3,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,8.5,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,3.2,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,3.81,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,28.9,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,2.06,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC01,-,mortality:acute,0.66,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC05,-,mortality:acute,0.0014,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC05,-,mortality:acute,4.99,mg/L,static,-,beluga,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.2,mg/L,static,-,white shrimp,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,5.25,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.176,mg/L,static,-,white shrimp,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,4.985,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,13.4,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0001,mg/L,static,-,mesa silverside,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,7.27,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,12.12,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.14,mg/L,static,-,kutum,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,3.94,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.008,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.158,mg/L,static,-,white shrimp,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,1.1,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0003,mg/L,static,-,mysid,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,2.832,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,14.11,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,6.721,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.14,mg/L,static,-,kutum,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0025,mg/L,static,-,mysid,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,6.35,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,15.3,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,4.041,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.149,mg/L,static,-,white shrimp,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,8.25,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,5.72,mg/L,renewal,-,"left-eyed flounder, turbot",ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,8.69,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.012,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0053,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0002,mg/L,static,-,caddisfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,29.7,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,1.569,mg/L,static,-,"wels, european catfish",ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,6.7,mg/L,renewal,-,pacific lamprey,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,1.85,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.28,mg/L,aquatic - not reported,-,nile tilapia,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.275,mg/L,static,-,baltic prawn,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.212,mg/L,static,-,baltic prawn,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,4.408,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,10.53,mg/L,static,-,snail,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.24,mg/L,static,-,kutum,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,4.794,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.18,mg/L,static,-,kutum,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,3.687,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,17.64,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,13.89,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,7.34,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,5.31,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.214,mg/L,static,-,baltic prawn,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.83,mg/L,renewal,-,"left-eyed flounder, turbot",ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,4.69,mg/L,renewal,-,"left-eyed flounder, turbot",ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,33.6,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.243,mg/L,static,-,baltic prawn,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,3.45,mg/L,renewal,-,"left-eyed flounder, turbot",ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,23.7,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.7,mg/L,renewal,-,"left-eyed flounder, turbot",ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,15.13,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,11.2,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC100,-,mortality:acute,15.85,mg/L,static,-,mozambique tilapia,ECOTOX,ECOTOX Details
-1,LC100,-,mortality:acute,0.1,ppm,-,-,springtail,ECOTOX,ECOTOX Details
-1,LC100,-,mortality:acute,0.5,ppm,-,-,springtail,ECOTOX,ECOTOX Details
6,LC100,-,mortality:acute,0.1,mg/L,lentic ,-,mosquito,ECOTOX,ECOTOX Details
6,LC100,-,mortality:acute,1.58,mg/L,static,-,mozambique tilapia,ECOTOX,ECOTOX Details
6,LC100,-,mortality:acute,0.05,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC100,-,mortality:acute,500,ppm,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC15,-,mortality:acute,0.0021,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC15,-,mortality:acute,0.0028,mg/L,static,-,blackfly,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,6.867,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,2.08,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,10.673,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,10.36,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,5.987,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,0.0667,mg/L,static,-,great basin spadefoot ,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,5.199,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,23.91,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,3.321,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,7.184,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,0.0069,mg/L,aquatic - not reported,-,brine shrimp,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,2.19,mg/L,static,-,"wels, european catfish",ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,4.243,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,7.646,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,6.75,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,4.25,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,12.3,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,16.54,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,7.27,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,35.6,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,0.0012,mg/L,static,-,great basin spadefoot ,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,25.6,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
